OrderID,Customer,Product,Category,Sales,Quantity,OrderDate,City,Region,Country,Latitude,Longitude
1561,Jack,Printer,Accessories,222.96,1,01-24-2024,Dubai,Dubai,UAE,25.276987,55.296249
1562,Charlie,Printer,Accessories,373.42,9,03-27-2024,Berlin,Berlin,Germany,52.52,13.405
1563,Jack,Headphones,Accessories,257.85,7,03-10-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1564,Grace,Laptop,Accessories,753.18,2,01-17-2024,New York,New York,USA,40.7128,-74.006
1565,Emma,Smartwatch,Computers,385.67,8,01-15-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1566,Olivia,Printer,Accessories,265.94,5,02-12-2024,Dubai,Dubai,UAE,25.276987,55.296249
1567,Sophia,Camera,Mobile Devices,1473.21,2,03-24-2024,Toronto,Ontario,Canada,43.651,-79.347
1568,Hannah,Camera,Mobile Devices,495.99,2,02-19-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1569,Liam,Mouse,Accessories,500.52,7,03-03-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1570,Bob,Mouse,Accessories,103.7,6,02-02-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1571,Sophia,Mouse,Accessories,286.37,10,01-19-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1572,Jack,Laptop,Accessories,904.69,8,01-28-2024,London,England,UK,51.5074,-0.1278
1573,Ava,Laptop,Accessories,615.9,8,01-19-2024,Mumbai,Maharashtra,India,19.076,72.8777
1574,Charlie,Phone,Electronics,660.56,1,01-03-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1575,Hannah,Phone,Electronics,1306.45,7,02-25-2024,Dubai,Dubai,UAE,25.276987,55.296249
1576,Isaac,Monitor,Computers,774.85,10,03-09-2024,Dubai,Dubai,UAE,25.276987,55.296249
1577,Isaac,Printer,Accessories,460.85,8,01-03-2024,London,England,UK,51.5074,-0.1278
1578,Grace,Keyboard,Accessories,518.0,3,01-01-2024,Moscow,Moscow,Russia,55.7558,37.6173
1579,Bob,Camera,Mobile Devices,423.96,4,03-11-2024,Paris,Île-de-France,France,48.8566,2.3522
1580,Jack,Laptop,Accessories,1345.29,2,01-11-2024,Dubai,Dubai,UAE,25.276987,55.296249
1581,Grace,Keyboard,Accessories,591.15,8,02-03-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1582,Jack,Tablet,Accessories,567.63,2,02-05-2024,Dubai,Dubai,UAE,25.276987,55.296249
1583,Isaac,Mouse,Accessories,309.23,10,01-27-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1584,Liam,Headphones,Accessories,255.67,10,02-26-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1585,Jack,Monitor,Computers,729.28,3,01-13-2024,Dubai,Dubai,UAE,25.276987,55.296249
1586,Alice,Headphones,Accessories,175.42,4,03-14-2024,Dubai,Dubai,UAE,25.276987,55.296249
1587,Liam,Tablet,Accessories,1036.46,5,03-06-2024,London,England,UK,51.5074,-0.1278
1588,Alice,Laptop,Accessories,637.97,6,02-13-2024,Dubai,Dubai,UAE,25.276987,55.296249
1589,Isaac,Phone,Electronics,679.57,4,01-15-2024,Berlin,Berlin,Germany,52.52,13.405
1590,Sophia,Laptop,Accessories,829.24,4,02-26-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1591,David,Printer,Accessories,364.69,5,02-23-2024,Berlin,Berlin,Germany,52.52,13.405
1592,Isaac,Tablet,Accessories,871.04,2,02-17-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1593,Alice,Monitor,Computers,357.26,4,02-14-2024,Dubai,Dubai,UAE,25.276987,55.296249
1594,Alice,Printer,Accessories,407.13,8,01-15-2024,Dubai,Dubai,UAE,25.276987,55.296249
1595,Sophia,Headphones,Accessories,365.18,2,01-05-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1596,Emma,Smartwatch,Computers,727.53,6,01-29-2024,Mumbai,Maharashtra,India,19.076,72.8777
1597,Sophia,Mouse,Accessories,298.45,3,01-12-2024,Dubai,Dubai,UAE,25.276987,55.296249
1598,Emma,Camera,Mobile Devices,525.78,2,02-26-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1599,Ava,Mouse,Accessories,500.51,5,03-08-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1600,Frank,Mouse,Accessories,303.88,8,02-19-2024,Moscow,Moscow,Russia,55.7558,37.6173
1601,Isaac,Laptop,Accessories,1538.33,9,01-20-2024,Moscow,Moscow,Russia,55.7558,37.6173
1602,Hannah,Printer,Accessories,593.23,7,02-18-2024,Mumbai,Maharashtra,India,19.076,72.8777
1603,Bob,Mouse,Accessories,187.82,4,01-14-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1604,Hannah,Printer,Accessories,296.95,9,03-10-2024,Berlin,Berlin,Germany,52.52,13.405
1605,Charlie,Tablet,Accessories,592.74,2,03-05-2024,New York,New York,USA,40.7128,-74.006
1606,Liam,Camera,Mobile Devices,366.44,5,01-09-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1607,Sophia,Camera,Mobile Devices,306.36,1,03-03-2024,Los Angeles,California,USA,34.0522,-118.2437
1608,Emma,Tablet,Accessories,837.47,3,03-26-2024,Mumbai,Maharashtra,India,19.076,72.8777
1609,Liam,Laptop,Accessories,603.68,4,03-07-2024,Mumbai,Maharashtra,India,19.076,72.8777
1610,Isaac,Phone,Electronics,365.9,5,03-23-2024,Berlin,Berlin,Germany,52.52,13.405
1611,Sophia,Phone,Electronics,394.53,3,01-17-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1612,Grace,Monitor,Computers,950.34,2,01-08-2024,Berlin,Berlin,Germany,52.52,13.405
1613,Alice,Laptop,Accessories,1081.52,3,01-08-2024,Paris,Île-de-France,France,48.8566,2.3522
1614,Hannah,Mouse,Accessories,279.8,7,02-25-2024,New York,New York,USA,40.7128,-74.006
1615,Sophia,Printer,Accessories,462.94,9,02-04-2024,Mumbai,Maharashtra,India,19.076,72.8777
1616,Jack,Keyboard,Accessories,159.27,4,02-21-2024,Mumbai,Maharashtra,India,19.076,72.8777
1617,Charlie,Printer,Accessories,499.08,6,01-03-2024,Paris,Île-de-France,France,48.8566,2.3522
1618,Alice,Camera,Mobile Devices,853.42,6,03-12-2024,Paris,Île-de-France,France,48.8566,2.3522
1619,Olivia,Tablet,Accessories,877.92,1,01-30-2024,Mumbai,Maharashtra,India,19.076,72.8777
1620,Charlie,Camera,Mobile Devices,1160.86,8,03-09-2024,Toronto,Ontario,Canada,43.651,-79.347
1621,Grace,Headphones,Accessories,293.47,1,01-20-2024,Berlin,Berlin,Germany,52.52,13.405
1622,Frank,Laptop,Accessories,1361.63,9,01-02-2024,Moscow,Moscow,Russia,55.7558,37.6173
1623,Jack,Keyboard,Accessories,259.22,10,03-02-2024,Berlin,Berlin,Germany,52.52,13.405
1624,Isaac,Camera,Mobile Devices,1066.07,10,03-21-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1625,Noah,Monitor,Computers,961.73,2,01-05-2024,Dubai,Dubai,UAE,25.276987,55.296249
1626,Alice,Smartwatch,Computers,332.35,4,03-13-2024,Los Angeles,California,USA,34.0522,-118.2437
1627,David,Mouse,Accessories,313.98,4,03-02-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1628,Hannah,Keyboard,Accessories,504.81,4,03-11-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1629,Olivia,Smartwatch,Computers,417.48,2,01-19-2024,London,England,UK,51.5074,-0.1278
1630,Sophia,Smartwatch,Computers,633.99,6,01-18-2024,London,England,UK,51.5074,-0.1278
1631,Noah,Tablet,Accessories,474.92,5,03-25-2024,Mumbai,Maharashtra,India,19.076,72.8777
1632,Bob,Camera,Mobile Devices,397.86,1,01-05-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1633,Isaac,Monitor,Computers,1172.87,2,01-02-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1634,Charlie,Tablet,Accessories,661.5,9,01-01-2024,Toronto,Ontario,Canada,43.651,-79.347
1635,Jack,Camera,Mobile Devices,501.53,9,03-23-2024,Los Angeles,California,USA,34.0522,-118.2437
1636,Liam,Camera,Mobile Devices,914.54,5,01-10-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1637,Hannah,Headphones,Accessories,282.88,7,03-31-2024,Moscow,Moscow,Russia,55.7558,37.6173
1638,Isaac,Printer,Accessories,551.47,5,02-11-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1639,Hannah,Tablet,Accessories,1225.95,8,01-10-2024,Los Angeles,California,USA,34.0522,-118.2437
1640,Liam,Phone,Electronics,412.2,4,02-09-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1641,Frank,Printer,Accessories,260.93,2,03-21-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1642,Bob,Smartwatch,Computers,541.83,7,02-08-2024,London,England,UK,51.5074,-0.1278
1643,Emma,Tablet,Accessories,635.38,2,03-06-2024,Paris,Île-de-France,France,48.8566,2.3522
1644,Charlie,Smartwatch,Computers,589.08,8,03-09-2024,Toronto,Ontario,Canada,43.651,-79.347
1645,Jack,Camera,Mobile Devices,1074.99,7,01-30-2024,Moscow,Moscow,Russia,55.7558,37.6173
1646,Hannah,Printer,Accessories,490.06,8,01-29-2024,Los Angeles,California,USA,34.0522,-118.2437
1647,Sophia,Headphones,Accessories,252.73,7,03-19-2024,Berlin,Berlin,Germany,52.52,13.405
1648,Noah,Smartwatch,Computers,513.7,7,03-23-2024,Berlin,Berlin,Germany,52.52,13.405
1649,Ava,Mouse,Accessories,517.42,3,01-21-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1650,Hannah,Laptop,Accessories,934.48,3,01-03-2024,Paris,Île-de-France,France,48.8566,2.3522
1651,Noah,Keyboard,Accessories,747.1,1,02-05-2024,Berlin,Berlin,Germany,52.52,13.405
1652,Isaac,Camera,Mobile Devices,1102.65,3,02-17-2024,Berlin,Berlin,Germany,52.52,13.405
1653,Noah,Monitor,Computers,715.12,3,01-01-2024,London,England,UK,51.5074,-0.1278
1654,Noah,Laptop,Accessories,1569.28,10,02-12-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1655,Bob,Smartwatch,Computers,375.13,4,01-08-2024,Moscow,Moscow,Russia,55.7558,37.6173
1656,Isaac,Camera,Mobile Devices,740.16,1,01-04-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1657,Jack,Smartwatch,Computers,325.65,2,01-15-2024,Dubai,Dubai,UAE,25.276987,55.296249
1658,David,Phone,Electronics,561.5,1,03-11-2024,Los Angeles,California,USA,34.0522,-118.2437
1659,Noah,Phone,Electronics,618.58,5,01-30-2024,Berlin,Berlin,Germany,52.52,13.405
1660,Frank,Headphones,Accessories,230.1,10,02-29-2024,Paris,Île-de-France,France,48.8566,2.3522
1661,Bob,Monitor,Computers,326.45,2,03-22-2024,New York,New York,USA,40.7128,-74.006
1662,Frank,Camera,Mobile Devices,991.43,6,02-28-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1663,Frank,Tablet,Accessories,770.47,9,03-09-2024,Dubai,Dubai,UAE,25.276987,55.296249
1664,Grace,Tablet,Accessories,446.84,3,03-01-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1665,Isaac,Camera,Mobile Devices,1171.75,9,02-20-2024,Moscow,Moscow,Russia,55.7558,37.6173
1666,Emma,Mouse,Accessories,199.91,2,02-17-2024,Mumbai,Maharashtra,India,19.076,72.8777
1667,Jack,Monitor,Computers,994.74,7,01-23-2024,London,England,UK,51.5074,-0.1278
1668,Noah,Mouse,Accessories,135.05,5,02-10-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1669,Ava,Headphones,Accessories,358.18,10,01-19-2024,Mumbai,Maharashtra,India,19.076,72.8777
1670,Charlie,Smartwatch,Computers,608.23,4,01-14-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1671,Emma,Headphones,Accessories,316.08,5,02-14-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1672,Isaac,Camera,Mobile Devices,671.01,2,02-25-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1673,Grace,Smartwatch,Computers,693.56,10,02-03-2024,New York,New York,USA,40.7128,-74.006
1674,Jack,Camera,Mobile Devices,1376.24,3,03-02-2024,New York,New York,USA,40.7128,-74.006
1675,Ava,Tablet,Accessories,304.3,3,02-08-2024,New York,New York,USA,40.7128,-74.006
1676,Sophia,Printer,Accessories,332.52,6,03-19-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1677,Charlie,Camera,Mobile Devices,1193.89,6,03-21-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1678,Grace,Phone,Electronics,385.0,2,01-29-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1679,Sophia,Phone,Electronics,467.98,4,03-16-2024,Toronto,Ontario,Canada,43.651,-79.347
1680,Grace,Tablet,Accessories,1242.19,3,01-15-2024,London,England,UK,51.5074,-0.1278
1681,Grace,Headphones,Accessories,391.93,5,03-03-2024,London,England,UK,51.5074,-0.1278
1682,Charlie,Tablet,Accessories,388.27,3,03-06-2024,New York,New York,USA,40.7128,-74.006
1683,Frank,Keyboard,Accessories,233.11,6,03-04-2024,Mumbai,Maharashtra,India,19.076,72.8777
1684,Emma,Monitor,Computers,646.38,4,01-16-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1685,Hannah,Tablet,Accessories,1190.17,1,01-07-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1686,David,Monitor,Computers,503.34,3,01-02-2024,Toronto,Ontario,Canada,43.651,-79.347
1687,Jack,Printer,Accessories,365.65,10,01-02-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1688,Alice,Tablet,Accessories,1116.15,9,01-27-2024,New York,New York,USA,40.7128,-74.006
1689,Sophia,Keyboard,Accessories,123.25,4,02-20-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1690,Grace,Keyboard,Accessories,540.59,5,03-13-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1691,Grace,Laptop,Accessories,1085.93,6,01-15-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1692,Liam,Tablet,Accessories,582.33,3,01-23-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1693,Charlie,Smartwatch,Computers,546.84,3,02-16-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1694,Grace,Headphones,Accessories,341.48,6,03-17-2024,Paris,Île-de-France,France,48.8566,2.3522
1695,Alice,Phone,Electronics,416.46,7,01-10-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1696,Frank,Mouse,Accessories,367.84,6,02-01-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1697,David,Smartwatch,Computers,413.36,8,02-16-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1698,Olivia,Mouse,Accessories,372.92,8,01-15-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1699,Noah,Tablet,Accessories,500.32,1,01-13-2024,Toronto,Ontario,Canada,43.651,-79.347
1700,Grace,Laptop,Accessories,1043.93,1,03-05-2024,Moscow,Moscow,Russia,55.7558,37.6173
1701,David,Keyboard,Accessories,811.33,1,02-26-2024,Los Angeles,California,USA,34.0522,-118.2437
1702,Ava,Camera,Mobile Devices,519.78,2,01-20-2024,Dubai,Dubai,UAE,25.276987,55.296249
1703,Ava,Phone,Electronics,740.99,7,03-22-2024,Berlin,Berlin,Germany,52.52,13.405
1704,Noah,Phone,Electronics,544.78,9,02-06-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1705,David,Phone,Electronics,1136.77,5,01-21-2024,Paris,Île-de-France,France,48.8566,2.3522
1706,Hannah,Monitor,Computers,745.3,6,02-13-2024,Berlin,Berlin,Germany,52.52,13.405
1707,Bob,Keyboard,Accessories,214.13,9,01-25-2024,Moscow,Moscow,Russia,55.7558,37.6173
1708,Sophia,Keyboard,Accessories,672.48,9,03-07-2024,Los Angeles,California,USA,34.0522,-118.2437
1709,Frank,Laptop,Accessories,741.61,1,03-14-2024,Paris,Île-de-France,France,48.8566,2.3522
1710,Grace,Mouse,Accessories,407.22,6,03-09-2024,Paris,Île-de-France,France,48.8566,2.3522
1711,Jack,Keyboard,Accessories,316.01,8,01-20-2024,Los Angeles,California,USA,34.0522,-118.2437
1712,Ava,Mouse,Accessories,268.68,9,03-20-2024,Moscow,Moscow,Russia,55.7558,37.6173
1713,Liam,Phone,Electronics,1416.38,8,02-19-2024,Dubai,Dubai,UAE,25.276987,55.296249
1714,Emma,Monitor,Computers,693.91,2,03-25-2024,Berlin,Berlin,Germany,52.52,13.405
1715,Grace,Printer,Accessories,401.32,7,01-12-2024,Paris,Île-de-France,France,48.8566,2.3522
1716,Hannah,Monitor,Computers,705.75,4,02-07-2024,Mumbai,Maharashtra,India,19.076,72.8777
1717,Alice,Mouse,Accessories,517.91,6,01-05-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1718,Emma,Laptop,Accessories,1504.51,8,01-02-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1719,Grace,Headphones,Accessories,261.5,7,01-12-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1720,Jack,Printer,Accessories,544.35,1,03-09-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1721,Liam,Headphones,Accessories,160.46,5,02-18-2024,New York,New York,USA,40.7128,-74.006
1722,Sophia,Monitor,Computers,443.2,9,03-29-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1723,Grace,Keyboard,Accessories,497.01,7,03-10-2024,London,England,UK,51.5074,-0.1278
1724,Isaac,Monitor,Computers,635.15,2,02-15-2024,London,England,UK,51.5074,-0.1278
1725,Ava,Monitor,Computers,375.17,3,03-07-2024,Berlin,Berlin,Germany,52.52,13.405
1726,Alice,Tablet,Accessories,683.58,1,03-09-2024,Dubai,Dubai,UAE,25.276987,55.296249
1727,Grace,Printer,Accessories,395.17,9,01-19-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1728,Alice,Printer,Accessories,528.92,1,03-31-2024,Berlin,Berlin,Germany,52.52,13.405
1729,Ava,Monitor,Computers,1220.7,5,01-09-2024,London,England,UK,51.5074,-0.1278
1730,Hannah,Laptop,Accessories,1381.3,4,03-28-2024,Moscow,Moscow,Russia,55.7558,37.6173
1731,Liam,Tablet,Accessories,348.9,10,01-13-2024,Paris,Île-de-France,France,48.8566,2.3522
1732,Emma,Laptop,Accessories,1351.96,10,02-09-2024,Dubai,Dubai,UAE,25.276987,55.296249
1733,Olivia,Printer,Accessories,380.6,7,03-27-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1734,Noah,Monitor,Computers,1002.31,1,01-04-2024,Mumbai,Maharashtra,India,19.076,72.8777
1735,Jack,Keyboard,Accessories,442.57,3,02-07-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1736,Ava,Mouse,Accessories,459.48,2,01-04-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1737,Bob,Headphones,Accessories,378.8,9,01-30-2024,Toronto,Ontario,Canada,43.651,-79.347
1738,Emma,Mouse,Accessories,346.99,1,01-06-2024,Paris,Île-de-France,France,48.8566,2.3522
1739,Emma,Camera,Mobile Devices,878.53,9,01-23-2024,London,England,UK,51.5074,-0.1278
1740,Emma,Printer,Accessories,264.01,10,03-05-2024,Los Angeles,California,USA,34.0522,-118.2437
1741,David,Laptop,Accessories,718.07,2,02-06-2024,Mumbai,Maharashtra,India,19.076,72.8777
1742,Grace,Mouse,Accessories,259.16,5,03-27-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1743,Hannah,Laptop,Accessories,798.93,1,03-14-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1744,Jack,Tablet,Accessories,827.01,3,02-23-2024,New York,New York,USA,40.7128,-74.006
1745,Liam,Laptop,Accessories,790.73,3,03-10-2024,New York,New York,USA,40.7128,-74.006
1746,Charlie,Tablet,Accessories,930.57,9,03-09-2024,Berlin,Berlin,Germany,52.52,13.405
1747,Ava,Laptop,Accessories,1511.48,1,02-10-2024,Mumbai,Maharashtra,India,19.076,72.8777
1748,Charlie,Phone,Electronics,1118.83,5,03-11-2024,Berlin,Berlin,Germany,52.52,13.405
1749,Isaac,Mouse,Accessories,582.69,8,03-23-2024,Moscow,Moscow,Russia,55.7558,37.6173
1750,Grace,Camera,Mobile Devices,682.72,5,01-24-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1751,Ava,Tablet,Accessories,1369.63,4,01-20-2024,Paris,Île-de-France,France,48.8566,2.3522
1752,Bob,Keyboard,Accessories,759.25,1,03-09-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1753,Bob,Tablet,Accessories,886.93,4,01-24-2024,London,England,UK,51.5074,-0.1278
1754,Bob,Smartwatch,Computers,339.39,3,03-16-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1755,Grace,Keyboard,Accessories,811.64,10,02-07-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1756,Ava,Headphones,Accessories,125.1,10,02-13-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1757,Ava,Camera,Mobile Devices,883.84,1,02-11-2024,Toronto,Ontario,Canada,43.651,-79.347
1758,Sophia,Camera,Mobile Devices,958.95,9,03-08-2024,Dubai,Dubai,UAE,25.276987,55.296249
1759,Grace,Monitor,Computers,947.63,8,02-13-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1760,Sophia,Keyboard,Accessories,209.96,5,03-22-2024,Berlin,Berlin,Germany,52.52,13.405
1761,Emma,Mouse,Accessories,538.95,7,02-10-2024,London,England,UK,51.5074,-0.1278
1762,Bob,Laptop,Accessories,874.71,2,02-22-2024,Mumbai,Maharashtra,India,19.076,72.8777
1763,Jack,Keyboard,Accessories,230.62,7,02-26-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1764,Isaac,Smartwatch,Computers,339.78,9,03-09-2024,London,England,UK,51.5074,-0.1278
1765,David,Smartwatch,Computers,593.01,6,02-13-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1766,Olivia,Headphones,Accessories,154.06,5,03-06-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1767,Isaac,Tablet,Accessories,566.98,2,01-02-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1768,Frank,Keyboard,Accessories,812.52,7,03-16-2024,Moscow,Moscow,Russia,55.7558,37.6173
1769,Charlie,Keyboard,Accessories,851.06,3,01-26-2024,Paris,Île-de-France,France,48.8566,2.3522
1770,Grace,Phone,Electronics,1207.4,9,01-03-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1771,Isaac,Headphones,Accessories,386.37,8,01-27-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1772,Jack,Headphones,Accessories,347.8,8,01-22-2024,New York,New York,USA,40.7128,-74.006
1773,Frank,Camera,Mobile Devices,327.98,2,01-14-2024,Los Angeles,California,USA,34.0522,-118.2437
1774,Hannah,Phone,Electronics,384.1,2,02-16-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1775,Alice,Tablet,Accessories,1224.43,10,01-14-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1776,Noah,Monitor,Computers,760.13,9,01-19-2024,Moscow,Moscow,Russia,55.7558,37.6173
1777,Hannah,Printer,Accessories,575.6,6,01-09-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1778,Olivia,Mouse,Accessories,220.07,5,01-27-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1779,Alice,Tablet,Accessories,645.75,6,02-27-2024,Moscow,Moscow,Russia,55.7558,37.6173
1780,Liam,Smartwatch,Computers,489.84,9,03-08-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1781,Charlie,Phone,Electronics,1107.59,5,03-25-2024,Mumbai,Maharashtra,India,19.076,72.8777
1782,David,Smartwatch,Computers,549.0,6,02-25-2024,Dubai,Dubai,UAE,25.276987,55.296249
1783,Hannah,Keyboard,Accessories,289.8,1,01-13-2024,Berlin,Berlin,Germany,52.52,13.405
1784,Bob,Laptop,Accessories,1369.17,3,01-20-2024,Paris,Île-de-France,France,48.8566,2.3522
1785,Hannah,Keyboard,Accessories,350.2,5,01-12-2024,London,England,UK,51.5074,-0.1278
1786,Liam,Tablet,Accessories,349.13,10,01-20-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1787,Charlie,Headphones,Accessories,310.98,1,01-01-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1788,Olivia,Tablet,Accessories,1058.19,3,03-16-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1789,Ava,Monitor,Computers,386.36,5,03-10-2024,Los Angeles,California,USA,34.0522,-118.2437
1790,Grace,Tablet,Accessories,1387.93,3,03-03-2024,Mumbai,Maharashtra,India,19.076,72.8777
1791,Hannah,Phone,Electronics,1283.36,2,01-20-2024,Los Angeles,California,USA,34.0522,-118.2437
1792,Bob,Laptop,Accessories,620.52,5,03-17-2024,Los Angeles,California,USA,34.0522,-118.2437
1793,Charlie,Printer,Accessories,240.35,7,03-28-2024,Berlin,Berlin,Germany,52.52,13.405
1794,Noah,Monitor,Computers,859.4,10,03-16-2024,Berlin,Berlin,Germany,52.52,13.405
1795,Grace,Printer,Accessories,202.25,6,01-24-2024,Los Angeles,California,USA,34.0522,-118.2437
1796,Noah,Printer,Accessories,311.93,8,01-16-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1797,Emma,Printer,Accessories,392.76,4,01-18-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1798,Bob,Phone,Electronics,419.87,5,01-14-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1799,Bob,Laptop,Accessories,1183.79,7,03-08-2024,Mumbai,Maharashtra,India,19.076,72.8777
1800,Olivia,Keyboard,Accessories,304.04,1,01-24-2024,Moscow,Moscow,Russia,55.7558,37.6173
1801,David,Phone,Electronics,1043.19,1,03-19-2024,Mumbai,Maharashtra,India,19.076,72.8777
1802,Noah,Headphones,Accessories,105.05,8,02-18-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1803,Hannah,Tablet,Accessories,672.6,3,02-21-2024,Los Angeles,California,USA,34.0522,-118.2437
1804,Frank,Printer,Accessories,555.0,5,03-29-2024,Dubai,Dubai,UAE,25.276987,55.296249
1805,Hannah,Phone,Electronics,766.47,10,02-05-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1806,Noah,Headphones,Accessories,166.45,8,01-17-2024,Dubai,Dubai,UAE,25.276987,55.296249
1807,Ava,Smartwatch,Computers,755.37,7,01-20-2024,Los Angeles,California,USA,34.0522,-118.2437
1808,David,Printer,Accessories,300.96,5,01-31-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1809,Alice,Camera,Mobile Devices,1186.61,10,02-20-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1810,Olivia,Smartwatch,Computers,792.39,2,02-02-2024,London,England,UK,51.5074,-0.1278
1811,Jack,Camera,Mobile Devices,1218.13,7,01-03-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1812,Bob,Tablet,Accessories,673.95,9,01-02-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1813,Jack,Headphones,Accessories,339.3,1,03-07-2024,New York,New York,USA,40.7128,-74.006
1814,Frank,Laptop,Accessories,1171.53,2,01-29-2024,Los Angeles,California,USA,34.0522,-118.2437
1815,Bob,Camera,Mobile Devices,1047.75,2,01-11-2024,Berlin,Berlin,Germany,52.52,13.405
